time_s,x_m,y_m,z_m,vx_ms,vy_ms,vz_ms,q0,q1,q2,q3,wx_rads,wy_rads,wz_rads,speed_ms,dynamic_pressure_Pa,angle_of_attack_deg,mach_number
7.0,3351.633025099169,0.00017365153550158655,3328.031538674353,403.03078549394695,0.001421559048347843,387.4762129600495,0.19700015830461687,0.9030876099237474,-0.08022621941991448,0.37424890351571893,937.9913604480342,-0.006661435687655583,0.07614904360535038,559.0810582265781,137346.05319780926,1.124225330552932,1.7083186387637506
7.5,3551.2118035429553,0.0009933141304040187,3519.192565405911,395.35286939101667,0.001863473150128983,377.2198570151533,0.8367757195534105,-0.39281085649165703,-0.3470962696287475,-0.16096768163859432,908.6475773289782,-0.009209147492684788,0.09063399040858626,546.4418650375495,128622.5808570359,1.3270707995800721,1.673604390938746
8.0,3747.0520102383725,0.00204324976397238,3705.301787075174,388.07173062728396,0.0023421435676241782,367.26588974362824,-0.9175989258255008,-0.11223730108065652,0.37936907971620126,-0.048780713013713076,881.3821436006805,-0.008007310310109254,0.10276594455981475,534.3069360271488,120604.324145909,1.5527734023247628,1.640182427430831
8.5,3939.3450833232987,0.0033410905842377317,3886.5058429898763,381.15996199405987,0.002854618087644934,357.5962878763863,0.8550117397745243,0.35159827816546696,-0.3525160356156343,0.148175297846039,855.9943637457969,-0.007906518758102613,0.11393519048343256,522.6452159337473,113222.45626309603,1.7964785931578784,1.6079740757509315
9.0,4128.26840246946,0.004903034186236975,4062.941783235422,374.5850334044121,0.0033980798413276426,348.18728511685146,-0.6353536595659018,-0.6716076776039092,0.26008420712070546,-0.28021258395022547,832.3075814147982,-0.008403713702313414,0.12381481359742219,511.417962902336,106411.77768714768,2.059359440162179,1.5768755043418379
9.5,4313.9796206498995,0.006743876227258046,4234.731352073422,368.3078404651129,0.003969789314670337,339.0082690516657,-0.20650687249346608,0.9011984282144356,0.08946005982565206,0.3716059504502182,810.166589296683,-0.013774266299923647,0.13419632674595605,500.57693899064196,100109.95403082306,2.334482318086294,1.5467518236101836
10.0,4496.622836006877,0.008877131692203385,4401.986440688662,362.31024272993125,0.0045673556145917,330.04759666752153,0.7804628886351542,0.49586489100551073,-0.3196398975590543,0.2091101913487103,789.4340350253533,-0.009763519036719211,0.14824562684936962,490.1021608541319,94271.98452604684,2.6109196761927627,1.5175538469913483
10.5,4676.333767328625,0.011315181056415454,4564.813603242117,356.57610324183514,0.005188624524509473,321.2948651317494,0.7626312548598089,0.5230059651111019,-0.31148762359644844,0.22076758012353562,769.9875537429875,-0.010448501575518413,0.15945091220648433,479.97594501191696,88857.80473446746,2.9112395998699947,1.4892386154642603
11.0,4853.240326869399,0.014069383035972655,4723.314295506041,351.0903218710254,0.005831661218554282,312.74008583559663,-0.5508965822615299,0.7428134907659079,0.23254090187723914,0.3026118679799478,751.7178489914849,-0.018168566495539697,0.17032284925485752,470.1816408942026,83831.28261361943,3.2257795407158025,1.4617655657438893
11.5,5027.463122490687,0.017150181050462506,4877.585084482055,345.83877055407834,0.006494736937860854,304.3736931531424,0.7568593429347241,-0.5316381010637993,-0.3162668873820159,-0.213100818361512,734.5270549551487,-0.018518705187736847,0.18338810736996639,460.7035927190294,79159.80061312596,3.545648942236857,1.4350964743785046
12.0,5199.115927961429,0.020567202560994202,5027.71786064763,340.80823077638917,0.007176314034720396,296.1865464791289,0.22865943660278804,-0.8962404779883929,-0.1023623005455837,-0.36729471342246567,718.3273310384802,-0.019203355135015823,0.1897630809856334,451.52709833593065,74813.88368079546,3.907799128896449,1.4091953884459012
12.5,5368.305801594701,0.024329343346322682,5173.7997730074485,335.98333745262323,0.007874960246861988,288.16734597101856,0.8779933526642596,0.29153716111840006,-0.358330468301277,0.12904213368554174,703.0396807500841,-0.014022682416305523,0.20501561572507493,442.6344116670088,70765.60594990502,4.245529535076731,1.384016176653854
13.0,5535.129860805766,0.028444758316804045,5315.910325203862,331.34268033275407,0.008589198269066905,280.29942390859145,-0.16641437609590642,-0.9100448380885564,0.05815270515716302,-0.37638384045536694,688.5932125109462,-0.017916531628049764,0.20940658288148176,433.9996992249605,66986.99352246379,4.6450186530489,1.3594866162478325
13.5,5699.677532165049,0.032920952090949356,5454.123260781063,326.8763395817507,0.009317903827448395,272.5758903247443,0.45836137510573,-0.8037635143906572,-0.19826787026004145,-0.324782669174002,674.9240214348556,-0.023187763141293692,0.22238736363490125,425.6122148758355,63457.116903906615,5.018204878738205,1.3355809531343448
14.0,5862.033841077166,0.037764912308822715,5588.509303817552,322.5758573155412,0.01006011455235789,264.9908922268646,-0.7952675260508838,0.47328955006988127,0.332808689105876,0.18361037516628254,661.9741502486587,-0.022851496935456968,0.2360404041505821,417.4630005009451,60157.2413280843,5.401793847480603,1.3122785897471276
